Lat,Lon
6.653759,44.411279
6.653884,44.411275
6.654009,44.411271
6.654135,44.411267
6.65426,44.411263
6.654385,44.411259
6.654511,44.411255
6.654636,44.411251
6.654761,44.411247
6.654887,44.411243
6.655012,44.411239
6.655137,44.411235
6.655263,44.411231
6.655388,44.411227
6.655513,44.411223
6.655639,44.411219
6.655764,44.411215
6.655889,44.411211
6.656015,44.411207
6.65614,44.411203
6.656265,44.411199
6.656391,44.411195
6.656516,44.411191
6.656642,44.411187
6.656767,44.411183
6.656892,44.411179
6.657018,44.411175
6.657143,44.411171
6.657268,44.411167
6.657394,44.411163
6.657519,44.411159
6.657644,44.411155
6.65777,44.411151
6.657895,44.411147
6.65802,44.411143
6.658146,44.411139
6.658271,44.411135
6.658396,44.411131
6.658522,44.411127
6.658647,44.411123
6.658772,44.411118
6.658898,44.411114
6.659023,44.41111
6.659148,44.411106
6.659274,44.411102
6.659399,44.411098
6.659524,44.411094
6.65965,44.41109
6.659775,44.411086
6.6599,44.411082
6.660026,44.411078
6.660151,44.411074
6.660276,44.41107
6.660402,44.411066
6.660527,44.411062
6.660652,44.411058
6.660778,44.411054
6.660903,44.41105
6.661028,44.411046
6.661154,44.411042
6.661279,44.411038
6.661405,44.411034
6.66153,44.41103
6.661655,44.411026
6.661781,44.411022
6.661906,44.411018
6.662031,44.411014
6.662157,44.41101
6.662282,44.411006
6.662407,44.411002
6.662533,44.410998
6.662658,44.410994
6.662783,44.41099
6.662909,44.410986
6.663034,44.410982
6.663159,44.410978
6.663285,44.410974
6.66341,44.41097
6.663535,44.410966
6.663661,44.410962
6.663786,44.410958
6.663911,44.410954
6.627305,44.412033
6.62743,44.412029
6.627556,44.412025
6.627681,44.412021
6.627806,44.412018
6.627932,44.412014
6.628057,44.41201
6.628182,44.412006
6.628308,44.412002
6.628433,44.411998
6.628558,44.411994
6.628684,44.41199
6.628809,44.411986
6.628934,44.411982
6.62906,44.411978
6.629185,44.411974
6.629311,44.41197
6.629436,44.411966
6.629561,44.411962
6.629687,44.411958
6.629812,44.411954
6.629937,44.41195
6.630063,44.411946
6.630188,44.411942
6.630313,44.411938
6.630439,44.411934
6.630564,44.41193
6.630689,44.411926
6.630815,44.411922
6.63094,44.411918
6.631065,44.411914
6.631191,44.41191
6.631316,44.411906
6.631441,44.411902
6.631567,44.411898
6.631692,44.411894
6.631818,44.41189
6.631943,44.411886
6.632068,44.411882
6.632194,44.411878
6.632319,44.411874
6.632444,44.41187
6.63257,44.411866
6.632695,44.411862
6.63282,44.411858
6.632946,44.411854
6.633071,44.41185
6.633196,44.411846
6.633322,44.411842
6.633447,44.411838
6.633572,44.411834
6.633698,44.41183
6.633823,44.411826
6.633948,44.411822
6.634074,44.411818
6.634199,44.411814
6.634324,44.41181
6.63445,44.411806
6.634575,44.411802
6.6347,44.411798
6.634826,44.411794
6.634951,44.41179
6.635077,44.411786
6.635202,44.411782
6.635327,44.411778
6.635453,44.411774
6.635578,44.41177
6.635703,44.411766
6.635829,44.411762
6.635954,44.411758
6.636079,44.411754
6.636205,44.41175
6.63633,44.411746
6.636455,44.411742
6.636581,44.411738
6.636706,44.411734
6.636831,44.41173
6.636957,44.411726
6.637082,44.411722
6.637207,44.411718
6.637333,44.411714
6.637458,44.41171
6.637583,44.411706
6.637709,44.411702
6.637834,44.411698
6.63796,44.411694
6.638085,44.41169
6.63821,44.411686
6.638336,44.411682
6.638461,44.411678
6.638586,44.411674
6.638712,44.41167
6.638837,44.411666
6.638962,44.411662
6.639088,44.411658
6.639213,44.411654
6.639338,44.41165
6.639464,44.411646
6.639589,44.411642
6.639714,44.411638
6.63984,44.411634
6.639965,44.41163
6.64009,44.411626
6.640216,44.411622
6.640341,44.411618
6.640466,44.411614
6.640592,44.41161
6.640717,44.411606
6.640842,44.411602
6.640968,44.411598
6.641093,44.411594
6.641219,44.41159
6.641344,44.411586
6.641469,44.411582
6.641595,44.411578
6.64172,44.411574
6.641845,44.41157
6.641971,44.411566
6.642096,44.411562
6.642221,44.411558
6.642347,44.411554
6.642472,44.41155
6.642597,44.411546
6.642723,44.411542
6.642848,44.411538
6.642973,44.411534
6.643099,44.41153
6.643224,44.411526
6.643349,44.411522
6.643475,44.411518
6.6436,44.411514
6.643725,44.41151
6.643851,44.411506
6.643976,44.411502
6.644101,44.411498
6.644227,44.411494
6.644352,44.41149
6.644478,44.411486
6.644603,44.411482
6.644728,44.411478
6.644854,44.411474
6.644979,44.41147
6.645104,44.411466
6.64523,44.411462
6.645355,44.411458
6.64548,44.411454
6.645606,44.41145
6.645731,44.411446
6.645856,44.411442
6.645982,44.411438
6.646107,44.411434
6.646232,44.41143
6.646358,44.411426
6.646483,44.411422
6.646608,44.411418
6.646734,44.411414
6.646859,44.41141
6.646984,44.411406
6.64711,44.411402
6.647235,44.411398
6.64736,44.411394
6.647486,44.41139
6.647611,44.411386
6.647736,44.411382
6.647862,44.411378
6.647987,44.411374
6.648113,44.41137
6.648238,44.411366
6.648363,44.411362
6.648489,44.411358
6.648614,44.411354
6.648739,44.41135
6.648865,44.411346
6.64899,44.411342
6.649115,44.411338
6.649241,44.411334
6.649366,44.41133
6.649491,44.411326
6.649617,44.411322
6.649742,44.411318
6.649867,44.411314
6.649993,44.41131
6.650118,44.411306
6.650243,44.411302
6.650369,44.411298
6.650494,44.411294
6.650619,44.41129
6.650745,44.411286
6.65087,44.411282
6.650995,44.411278
6.651121,44.411274
6.651246,44.41127
6.651371,44.411266
6.651497,44.411262
6.651622,44.411258
6.651748,44.411254
6.651873,44.41125
6.651998,44.411246
6.652124,44.411242
6.652249,44.411238
6.652374,44.411234
6.6525,44.411229
6.652625,44.411225
6.65275,44.411221
6.652876,44.411217
6.653001,44.411213
6.653126,44.411209
6.653252,44.411205
6.653377,44.411201
6.653502,44.411197
6.653628,44.411193
6.653753,44.411189
6.653878,44.411185
6.654004,44.411181
6.654129,44.411177
6.654254,44.411173
6.65438,44.411169
6.654505,44.411165
6.65463,44.411161
6.654756,44.411157
6.654881,44.411153
6.655006,44.411149
6.655132,44.411145
6.655257,44.411141
6.655382,44.411137
6.655508,44.411133
6.655633,44.411129
6.655758,44.411125
6.655884,44.411121
6.656009,44.411117
6.656135,44.411113
6.65626,44.411109
6.656385,44.411105
6.656511,44.411101
6.656636,44.411097
6.656761,44.411093
6.656887,44.411089
6.657012,44.411085
6.657137,44.411081
6.657263,44.411077
6.657388,44.411073
6.657513,44.411069
6.657639,44.411065
6.657764,44.411061
6.657889,44.411057
6.658015,44.411053
6.65814,44.411049
6.658265,44.411045
6.658391,44.411041
6.658516,44.411037
6.658641,44.411033
6.658767,44.411029
6.658892,44.411025
6.659017,44.411021
6.659143,44.411017
6.659268,44.411013
6.659393,44.411009
6.659519,44.411005
6.659644,44.411
6.659769,44.410996
6.659895,44.410992
6.66002,44.410988
6.660145,44.410984
6.660271,44.41098
6.660396,44.410976
6.660522,44.410972
6.660647,44.410968
6.660772,44.410964
6.660898,44.41096
6.661023,44.410956
6.661148,44.410952
6.661274,44.410948
6.661399,44.410944
6.661524,44.41094
6.66165,44.410936
6.661775,44.410932
6.6619,44.410928
6.662026,44.410924
6.662151,44.41092
6.662276,44.410916
6.662402,44.410912
6.662527,44.410908
6.662652,44.410904
6.662778,44.4109
6.662903,44.410896
6.663028,44.410892
6.663154,44.410888
6.663279,44.410884
6.663404,44.41088
6.66353,44.410876
6.663655,44.410872
6.66378,44.410868
6.663906,44.410864
6.627299,44.411944
6.627425,44.41194
6.62755,44.411936
6.627675,44.411932
6.627801,44.411928
6.627926,44.411924
6.628051,44.41192
6.628177,44.411916
6.628302,44.411912
6.628428,44.411908
6.628553,44.411904
6.628678,44.4119
6.628804,44.411896
6.628929,44.411892
6.629054,44.411888
6.62918,44.411884
6.629305,44.41188
6.62943,44.411876
6.629556,44.411872
6.629681,44.411868
6.629806,44.411864
6.629932,44.41186
6.630057,44.411856
6.630182,44.411852
6.630308,44.411848
6.630433,44.411844
6.630558,44.41184
6.630684,44.411836
6.630809,44.411832
6.630934,44.411828
6.63106,44.411824
6.631185,44.41182
6.631311,44.411816
6.631436,44.411812
6.631561,44.411808
6.631687,44.411804
6.631812,44.4118
6.631937,44.411796
6.632063,44.411792
6.632188,44.411788
6.632313,44.411784
6.632439,44.41178
6.632564,44.411776
6.632689,44.411772
6.632815,44.411768
6.63294,44.411764
6.633065,44.41176
6.633191,44.411756
6.633316,44.411752
6.633441,44.411748
6.633567,44.411744
6.633692,44.41174
6.633817,44.411736
6.633943,44.411732
6.634068,44.411728
6.634194,44.411724
6.634319,44.41172
6.634444,44.411716
6.63457,44.411712
6.634695,44.411708
6.63482,44.411704
6.634946,44.4117
6.635071,44.411696
6.635196,44.411692
6.635322,44.411688
6.635447,44.411684
6.635572,44.41168
6.635698,44.411676
6.635823,44.411672
6.635948,44.411668
6.636074,44.411664
6.636199,44.41166
6.636324,44.411656
6.63645,44.411652
6.636575,44.411648
6.6367,44.411644
6.636826,44.41164
6.636951,44.411636
6.637077,44.411632
6.637202,44.411628
6.637327,44.411624
6.637453,44.41162
6.637578,44.411616
6.637703,44.411612
6.637829,44.411608
6.637954,44.411604
6.638079,44.4116
6.638205,44.411596
6.63833,44.411592
6.638455,44.411588
6.638581,44.411584
6.638706,44.41158
6.638831,44.411576
6.638957,44.411572
6.639082,44.411568
6.639207,44.411564
6.639333,44.41156
6.639458,44.411556
6.639583,44.411552
6.639709,44.411548
6.639834,44.411544
6.639959,44.41154
6.640085,44.411536
6.64021,44.411532
6.640336,44.411528
6.640461,44.411524
6.640586,44.41152
6.640712,44.411516
6.640837,44.411512
6.640962,44.411508
6.641088,44.411504
6.641213,44.4115
6.641338,44.411496
6.641464,44.411492
6.641589,44.411488
6.641714,44.411484
6.64184,44.41148
6.641965,44.411476
6.64209,44.411472
6.642216,44.411468
6.642341,44.411464
6.642466,44.41146
6.642592,44.411456
6.642717,44.411452
6.642842,44.411448
6.642968,44.411444
6.643093,44.41144
6.643218,44.411436
6.643344,44.411432
6.643469,44.411428
6.643595,44.411424
6.64372,44.41142
6.643845,44.411416
6.643971,44.411412
6.644096,44.411408
6.644221,44.411404
6.644347,44.4114
6.644472,44.411396
6.644597,44.411392
6.644723,44.411388
6.644848,44.411384
6.644973,44.41138
6.645099,44.411376
6.645224,44.411372
6.645349,44.411368
6.645475,44.411364
6.6456,44.41136
6.645725,44.411356
6.645851,44.411352
6.645976,44.411348
6.646101,44.411344
6.646227,44.41134
6.646352,44.411336
6.646477,44.411332
6.646603,44.411328
6.646728,44.411324
6.646853,44.41132
6.646979,44.411316
6.647104,44.411312
6.64723,44.411308
6.647355,44.411304
6.64748,44.4113
6.647606,44.411296
6.647731,44.411292
6.647856,44.411288
6.647982,44.411284
6.648107,44.41128
6.648232,44.411276
6.648358,44.411272
6.648483,44.411268
6.648608,44.411264
6.648734,44.41126
6.648859,44.411256
6.648984,44.411252
6.64911,44.411248
6.649235,44.411244
6.64936,44.41124
6.649486,44.411236
6.649611,44.411232
6.649736,44.411228
6.649862,44.411224
6.649987,44.41122
6.650112,44.411216
6.650238,44.411212
6.650363,44.411208
6.650488,44.411204
6.650614,44.4112
6.650739,44.411196
6.650865,44.411192
6.65099,44.411188
6.651115,44.411184
6.651241,44.41118
6.651366,44.411176
6.651491,44.411172
6.651617,44.411168
6.651742,44.411164
6.651867,44.41116
6.651993,44.411156
6.652118,44.411152
6.652243,44.411148
6.652369,44.411144
6.652494,44.41114
6.652619,44.411136
6.652745,44.411132
6.65287,44.411128
6.652995,44.411124
6.653121,44.41112
6.653246,44.411116
6.653371,44.411112
6.653497,44.411108
6.653622,44.411104
6.653747,44.4111
6.653873,44.411095
6.653998,44.411091
6.654123,44.411087
6.654249,44.411083
6.654374,44.411079
6.654499,44.411075
6.654625,44.411071
6.65475,44.411067
6.654875,44.411063
6.655001,44.411059
6.655126,44.411055
6.655252,44.411051
6.655377,44.411047
6.655502,44.411043
6.655628,44.411039
6.655753,44.411035
6.655878,44.411031
6.656004,44.411027
6.656129,44.411023
6.656254,44.411019
6.65638,44.411015
6.656505,44.411011
6.65663,44.411007
6.656756,44.411003
6.656881,44.410999
6.657006,44.410995
6.657132,44.410991
6.657257,44.410987
6.657382,44.410983
6.657508,44.410979
6.657633,44.410975
6.657758,44.410971
6.657884,44.410967
6.658009,44.410963
6.658134,44.410959
6.65826,44.410955
6.658385,44.410951
6.65851,44.410947
6.658636,44.410943
6.658761,44.410939
6.658886,44.410935
6.659012,44.410931
6.659137,44.410927
6.659262,44.410923
6.659388,44.410919
6.659513,44.410915
6.659639,44.410911
6.659764,44.410907
6.659889,44.410903
6.660015,44.410899
6.66014,44.410895
6.660265,44.410891
6.660391,44.410887
6.660516,44.410882
6.660641,44.410878
6.660767,44.410874
6.660892,44.41087
6.661017,44.410866
6.661143,44.410862
6.661268,44.410858
6.661393,44.410854
6.661519,44.41085
6.661644,44.410846
6.661769,44.410842
6.661895,44.410838
6.66202,44.410834
6.662145,44.41083
6.662271,44.410826
6.662396,44.410822
6.662521,44.410818
6.662647,44.410814
6.662772,44.41081
6.662897,44.410806
6.663023,44.410802
6.663148,44.410798
6.663273,44.410794
6.663399,44.41079
6.663524,44.410786
6.663649,44.410782
6.663775,44.410778
6.6639,44.410774
6.627294,44.411854
6.627419,44.41185
6.627545,44.411846
6.62767,44.411842
6.627795,44.411838
6.627921,44.411834
6.628046,44.41183
6.628171,44.411826
6.628297,44.411822
6.628422,44.411818
6.628547,44.411814
6.628673,44.41181
6.628798,44.411806
6.628923,44.411802
6.629049,44.411798
6.629174,44.411794
6.629299,44.41179
6.629425,44.411786
6.62955,44.411782
6.629675,44.411778
6.629801,44.411774
6.629926,44.41177
6.630051,44.411766
6.630177,44.411762
6.630302,44.411758
6.630428,44.411754
6.630553,44.41175
6.630678,44.411746
6.630804,44.411742
6.630929,44.411738
6.631054,44.411734
6.63118,44.41173
6.631305,44.411726
6.63143,44.411722
6.631556,44.411718
6.631681,44.411714
6.631806,44.41171
6.631932,44.411706
6.632057,44.411702
6.632182,44.411698
6.632308,44.411694
6.632433,44.41169
6.632558,44.411686
6.632684,44.411682
6.632809,44.411678
6.632934,44.411674
6.63306,44.41167
6.633185,44.411666
6.633311,44.411662
6.633436,44.411658
6.633561,44.411654
6.633687,44.41165
6.633812,44.411646
6.633937,44.411642
6.634063,44.411638
6.634188,44.411634
6.634313,44.41163
6.634439,44.411626
6.634564,44.411622
6.634689,44.411618
6.634815,44.411614
6.63494,44.41161
6.635065,44.411606
6.635191,44.411602
6.635316,44.411598
6.635441,44.411594
6.635567,44.41159
6.635692,44.411586
6.635817,44.411582
6.635943,44.411578
6.636068,44.411574
6.636194,44.41157
6.636319,44.411566
6.636444,44.411562
6.63657,44.411558
6.636695,44.411554
6.63682,44.41155
6.636946,44.411546
6.637071,44.411542
6.637196,44.411538
6.637322,44.411534
6.637447,44.41153
6.637572,44.411526
6.637698,44.411522
6.637823,44.411518
6.637948,44.411514
6.638074,44.41151
6.638199,44.411506
6.638324,44.411502
6.63845,44.411498
6.638575,44.411494
6.6387,44.41149
6.638826,44.411486
6.638951,44.411482
6.639076,44.411478
6.639202,44.411474
6.639327,44.41147
6.639453,44.411466
6.639578,44.411462
6.639703,44.411458
6.639829,44.411454
6.639954,44.41145
6.640079,44.411446
6.640205,44.411442
6.64033,44.411438
6.640455,44.411434
6.640581,44.41143
6.640706,44.411426
6.640831,44.411422
6.640957,44.411418
6.641082,44.411414
6.641207,44.41141
6.641333,44.411406
6.641458,44.411402
6.641583,44.411398
6.641709,44.411394
6.641834,44.41139
6.641959,44.411386
6.642085,44.411382
6.64221,44.411378
6.642335,44.411374
6.642461,44.41137
6.642586,44.411366
6.642712,44.411362
6.642837,44.411358
6.642962,44.411354
6.643088,44.41135
6.643213,44.411346
6.643338,44.411342
6.643464,44.411338
6.643589,44.411334
6.643714,44.41133
6.64384,44.411326
6.643965,44.411322
6.64409,44.411318
6.644216,44.411314
6.644341,44.41131
6.644466,44.411306
6.644592,44.411302
6.644717,44.411298
6.644842,44.411294
6.644968,44.41129
6.645093,44.411286
6.645218,44.411282
6.645344,44.411278
6.645469,44.411274
6.645594,44.41127
6.64572,44.411266
6.645845,44.411262
6.64597,44.411258
6.646096,44.411254
6.646221,44.41125
6.646347,44.411246
6.646472,44.411242
6.646597,44.411238
6.646723,44.411234
6.646848,44.41123
6.646973,44.411226
6.647099,44.411222
6.647224,44.411218
6.647349,44.411214
6.647475,44.41121
6.6476,44.411206
6.647725,44.411202
6.647851,44.411198
6.647976,44.411194
6.648101,44.41119
6.648227,44.411186
6.648352,44.411182
6.648477,44.411178
6.648603,44.411174
6.648728,44.41117
6.648853,44.411166
6.648979,44.411162
6.649104,44.411158
6.649229,44.411154
6.649355,44.41115
6.64948,44.411146
6.649605,44.411142
6.649731,44.411138
6.649856,44.411134
6.649981,44.41113
6.650107,44.411126
6.650232,44.411122
6.650358,44.411118
6.650483,44.411114
6.650608,44.41111
6.650734,44.411106
6.650859,44.411102
6.650984,44.411098
6.65111,44.411094
6.651235,44.41109
6.65136,44.411086
6.651486,44.411082
6.651611,44.411078
6.651736,44.411074
6.651862,44.41107
6.651987,44.411066
6.652112,44.411062
6.652238,44.411058
6.652363,44.411054
6.652488,44.41105
6.652614,44.411046
6.652739,44.411042
6.652864,44.411038
6.65299,44.411034
6.653115,44.41103
6.65324,44.411026
6.653366,44.411022
6.653491,44.411018
6.653616,44.411014
6.653742,44.41101
6.653867,44.411006
6.653992,44.411002
6.654118,44.410998
6.654243,44.410994
6.654369,44.41099
6.654494,44.410986
6.654619,44.410982
6.654745,44.410978
6.65487,44.410974
6.654995,44.41097
6.655121,44.410965
6.655246,44.410961
6.655371,44.410957
6.655497,44.410953
6.655622,44.410949
6.655747,44.410945
6.655873,44.410941
6.655998,44.410937
6.656123,44.410933
6.656249,44.410929
6.656374,44.410925
6.656499,44.410921
6.656625,44.410917
6.65675,44.410913
6.656875,44.410909
6.657001,44.410905
6.657126,44.410901
6.657251,44.410897
6.657377,44.410893
6.657502,44.410889
6.657627,44.410885
6.657753,44.410881
6.657878,44.410877
6.658003,44.410873
6.658129,44.410869
6.658254,44.410865
6.658379,44.410861
6.658505,44.410857
6.65863,44.410853
6.658756,44.410849
6.658881,44.410845
6.659006,44.410841
6.659132,44.410837
6.659257,44.410833
6.659382,44.410829
6.659508,44.410825
6.659633,44.410821
6.659758,44.410817
6.659884,44.410813
6.660009,44.410809
6.660134,44.410805
6.66026,44.410801
6.660385,44.410797
6.66051,44.410793
6.660636,44.410789
6.660761,44.410785
6.660886,44.410781
6.661012,44.410777
6.661137,44.410773
6.661262,44.410769
6.661388,44.410764
6.661513,44.41076
6.661638,44.410756
6.661764,44.410752
6.661889,44.410748
6.662014,44.410744
6.66214,44.41074
6.662265,44.410736
6.66239,44.410732
6.662516,44.410728
6.662641,44.410724
6.662766,44.41072
6.662892,44.410716
6.663017,44.410712
6.663142,44.410708
6.663268,44.410704
6.663393,44.4107
6.663518,44.410696
6.663644,44.410692
6.663769,44.410688
6.663895,44.410684
6.627288,44.411764
6.627414,44.41176
6.627539,44.411756
6.627664,44.411752
6.62779,44.411748
6.627915,44.411744
6.62804,44.41174
6.628166,44.411736
6.628291,44.411732
6.628416,44.411728
6.628542,44.411724
6.628667,44.41172
6.628792,44.411716
6.628918,44.411712
6.629043,44.411708
6.629168,44.411704
6.629294,44.4117
6.629419,44.411696
6.629545,44.411692
6.62967,44.411688
6.629795,44.411684
6.629921,44.41168
6.630046,44.411676
6.630171,44.411672
6.630297,44.411668
6.630422,44.411664
6.630547,44.41166
6.630673,44.411656
6.630798,44.411652
6.630923,44.411648
6.631049,44.411644
6.631174,44.41164
6.631299,44.411636
6.631425,44.411632
6.63155,44.411628
6.631675,44.411624
6.631801,44.41162
6.631926,44.411616
6.632051,44.411612
6.632177,44.411608
6.632302,44.411604
6.632428,44.4116
6.632553,44.411596
6.632678,44.411592
6.632804,44.411588
6.632929,44.411584
6.633054,44.41158
6.63318,44.411576
6.633305,44.411572
6.63343,44.411568
6.633556,44.411564
6.633681,44.41156
6.633806,44.411556
6.633932,44.411552
6.634057,44.411548
6.634182,44.411544
6.634308,44.41154
6.634433,44.411536
6.634558,44.411532
6.634684,44.411528
6.634809,44.411524
6.634934,44.411521
6.63506,44.411517
6.635185,44.411513
6.635311,44.411509
6.635436,44.411505
6.635561,44.411501
6.635687,44.411497
6.635812,44.411493
6.635937,44.411489
6.636063,44.411485
6.636188,44.411481
6.636313,44.411477
6.636439,44.411473
6.636564,44.411469
6.636689,44.411465
6.636815,44.411461
6.63694,44.411457
6.637065,44.411453
6.637191,44.411449
6.637316,44.411445
6.637441,44.411441
6.637567,44.411437
6.637692,44.411433
6.637817,44.411429
6.637943,44.411425
6.638068,44.411421
6.638193,44.411417
6.638319,44.411413
6.638444,44.411409
6.63857,44.411405
6.638695,44.411401
6.63882,44.411397
6.638946,44.411393
6.639071,44.411389
6.639196,44.411385
6.639322,44.411381
6.639447,44.411377
6.639572,44.411373
6.639698,44.411369
6.639823,44.411365
6.639948,44.411361
6.640074,44.411357
6.640199,44.411353
6.640324,44.411349
6.64045,44.411345
6.640575,44.411341
6.6407,44.411337
6.640826,44.411333
6.640951,44.411329
6.641076,44.411325
6.641202,44.411321
6.641327,44.411317
6.641452,44.411313
6.641578,44.411309
6.641703,44.411305
6.641829,44.411301
6.641954,44.411297
6.642079,44.411293
6.642205,44.411289
6.64233,44.411285
6.642455,44.411281
6.642581,44.411277
6.642706,44.411273
6.642831,44.411269
6.642957,44.411265
6.643082,44.411261
6.643207,44.411257
6.643333,44.411253
6.643458,44.411249
6.643583,44.411245
6.643709,44.411241
6.643834,44.411237
6.643959,44.411233
6.644085,44.411229
6.64421,44.411225
6.644335,44.411221
6.644461,44.411217
6.644586,44.411213
6.644711,44.411209
6.644837,44.411205
6.644962,44.411201
6.645087,44.411197
6.645213,44.411193
6.645338,44.411189
6.645464,44.411184
6.645589,44.41118
6.645714,44.411176
6.64584,44.411172
6.645965,44.411168
6.64609,44.411164
6.646216,44.41116
6.646341,44.411156
6.646466,44.411152
6.646592,44.411148
6.646717,44.411144
6.646842,44.41114
6.646968,44.411136
6.647093,44.411132
6.647218,44.411128
6.647344,44.411124
6.647469,44.41112
6.647594,44.411116
6.64772,44.411112
6.647845,44.411108
6.64797,44.411104
6.648096,44.4111
6.648221,44.411096
6.648346,44.411092
6.648472,44.411088
6.648597,44.411084
6.648722,44.41108
6.648848,44.411076
6.648973,44.411072
6.649098,44.411068
6.649224,44.411064
6.649349,44.41106
6.649475,44.411056
6.6496,44.411052
6.649725,44.411048
6.649851,44.411044
6.649976,44.41104
6.650101,44.411036
6.650227,44.411032
6.650352,44.411028
6.650477,44.411024
6.650603,44.41102
6.650728,44.411016
6.650853,44.411012
6.650979,44.411008
6.651104,44.411004
6.651229,44.411
6.651355,44.410996
6.65148,44.410992
6.651605,44.410988
6.651731,44.410984
6.651856,44.41098
6.651981,44.410976
6.652107,44.410972
6.652232,44.410968
6.652357,44.410964
6.652483,44.41096
6.652608,44.410956
6.652733,44.410952
6.652859,44.410948
6.652984,44.410944
6.653109,44.41094
6.653235,44.410936
6.65336,44.410932
6.653486,44.410928
6.653611,44.410924
6.653736,44.41092
6.653862,44.410916
6.653987,44.410912
6.654112,44.410908
6.654238,44.410904
6.654363,44.4109
6.654488,44.410896
6.654614,44.410892
6.654739,44.410888
6.654864,44.410884
6.65499,44.41088
6.655115,44.410876
6.65524,44.410872
6.655366,44.410868
6.655491,44.410864
6.655616,44.41086
6.655742,44.410856
6.655867,44.410852
6.655992,44.410848
6.656118,44.410844
6.656243,44.410839
6.656368,44.410835
6.656494,44.410831
6.656619,44.410827
6.656744,44.410823
6.65687,44.410819
6.656995,44.410815
6.65712,44.410811
6.657246,44.410807
6.657371,44.410803
6.657496,44.410799
6.657622,44.410795
6.657747,44.410791
6.657873,44.410787
6.657998,44.410783
6.658123,44.410779
6.658249,44.410775
6.658374,44.410771
6.658499,44.410767
6.658625,44.410763
6.65875,44.410759
6.658875,44.410755
6.659001,44.410751
6.659126,44.410747
6.659251,44.410743
6.659377,44.410739
6.659502,44.410735
6.659627,44.410731
6.659753,44.410727
6.659878,44.410723
6.660003,44.410719
6.660129,44.410715
6.660254,44.410711
6.660379,44.410707
6.660505,44.410703
6.66063,44.410699
6.660755,44.410695
6.660881,44.410691
6.661006,44.410687
6.661131,44.410683
6.661257,44.410679
6.661382,44.410675
6.661507,44.410671
6.661633,44.410667
6.661758,44.410663
6.661883,44.410659
6.662009,44.410655
6.662134,44.410651
6.662259,44.410646
6.662385,44.410642
6.66251,44.410638
6.662635,44.410634
6.662761,44.41063
6.662886,44.410626
6.663012,44.410622
6.663137,44.410618
6.663262,44.410614
6.663388,44.41061
6.663513,44.410606
6.663638,44.410602
6.663764,44.410598
6.663889,44.410594
6.627283,44.411674
6.627408,44.41167
6.627533,44.411666
6.627659,44.411662
6.627784,44.411658
6.627909,44.411654
6.628035,44.41165
6.62816,44.411646
6.628285,44.411642
6.628411,44.411638
6.628536,44.411634
6.628662,44.41163
6.628787,44.411626
6.628912,44.411622
6.629038,44.411618
6.629163,44.411614
6.629288,44.41161
6.629414,44.411606
6.629539,44.411602
6.629664,44.411598
6.62979,44.411594
6.629915,44.41159
6.63004,44.411586
6.630166,44.411582
6.630291,44.411578
6.630416,44.411574
6.630542,44.41157
6.630667,44.411566
6.630792,44.411562
6.630918,44.411558
6.631043,44.411554
6.631168,44.41155
6.631294,44.411546
6.631419,44.411542
6.631545,44.411538
6.63167,44.411534
6.631795,44.41153
6.631921,44.411526
6.632046,44.411522
6.632171,44.411518
6.632297,44.411515
6.632422,44.411511
6.632547,44.411507
6.632673,44.411503
6.632798,44.411499
6.632923,44.411495
6.633049,44.411491
6.633174,44.411487
6.633299,44.411483
6.633425,44.411479
6.63355,44.411475
6.633675,44.411471
6.633801,44.411467
6.633926,44.411463
6.634051,44.411459
6.634177,44.411455
6.634302,44.411451
6.634428,44.411447
6.634553,44.411443
6.634678,44.411439
6.634804,44.411435
6.634929,44.411431
6.635054,44.411427
6.63518,44.411423
6.635305,44.411419
6.63543,44.411415
6.635556,44.411411
6.635681,44.411407
6.635806,44.411403
6.635932,44.411399
6.636057,44.411395
6.636182,44.411391
6.636308,44.411387
6.636433,44.411383
6.636558,44.411379
6.636684,44.411375
6.636809,44.411371
6.636934,44.411367
6.63706,44.411363
6.637185,44.411359
6.63731,44.411355
6.637436,44.411351
6.637561,44.411347
6.637687,44.411343
6.637812,44.411339
6.637937,44.411335
6.638063,44.411331
6.638188,44.411327
6.638313,44.411323
6.638439,44.411319
6.638564,44.411315
6.638689,44.411311
6.638815,44.411307
6.63894,44.411303
6.639065,44.411299
6.639191,44.411295
6.639316,44.411291
6.639441,44.411287
6.639567,44.411283
6.639692,44.411279
6.639817,44.411275
6.639943,44.411271
6.640068,44.411267
6.640193,44.411263
6.640319,44.411259
6.640444,44.411255
6.640569,44.411251
6.640695,44.411247
6.64082,44.411243
6.640946,44.411239
6.641071,44.411235
6.641196,44.411231
6.641322,44.411227
6.641447,44.411223
6.641572,44.411219
6.641698,44.411215
6.641823,44.411211
6.641948,44.411207
6.642074,44.411203
6.642199,44.411199
6.642324,44.411195
6.64245,44.411191
6.642575,44.411187
6.6427,44.411183
6.642826,44.411179
6.642951,44.411175
6.643076,44.411171
6.643202,44.411167
6.643327,44.411163
6.643452,44.411159
6.643578,44.411155
6.643703,44.411151
6.643828,44.411147
6.643954,44.411143
6.644079,44.411139
6.644204,44.411135
6.64433,44.411131
6.644455,44.411127
6.644581,44.411123
6.644706,44.411119
6.644831,44.411115
6.644957,44.411111
6.645082,44.411107
6.645207,44.411103
6.645333,44.411099
