id,Lat,Lon,cluster
1930,6.649327,44.420784,0
1931,6.649452,44.42078,0
1932,6.649577,44.420776,0
1933,6.649703,44.420772,0
1934,6.649828,44.420768,0
1935,6.649954,44.420764,0
1936,6.650079,44.42076,0
1937,6.650204,44.420756,-1
1938,6.65033,44.420752,-1
1939,6.650455,44.420748,0
1940,6.65058,44.420744,0
1941,6.650706,44.42074,0
1942,6.650831,44.420735,0
1943,6.650956,44.420731,0
1944,6.651082,44.420727,0
1945,6.651207,44.420723,-1
1946,6.651333,44.420719,-1
1947,6.651458,44.420715,0
1948,6.651583,44.420711,0
1949,6.651709,44.420707,0
1950,6.651834,44.420703,0
1951,6.651959,44.420699,0
1952,6.652085,44.420695,0
1953,6.65221,44.420691,0
1954,6.652335,44.420687,0
1955,6.652461,44.420683,0
1956,6.652586,44.420679,0
1957,6.652712,44.420675,0
1958,6.652837,44.420671,0
1959,6.652962,44.420667,0
1960,6.653088,44.420663,0
1961,6.653213,44.420659,0
1962,6.653338,44.420655,0
1963,6.653464,44.420651,0
1964,6.653589,44.420647,0
1965,6.653714,44.420643,0
1966,6.65384,44.420639,0
1967,6.653965,44.420635,0
1968,6.654091,44.420631,0
1969,6.654216,44.420627,0
1970,6.654341,44.420623,0
1971,6.654467,44.420619,0
1972,6.654592,44.420615,0
1973,6.654717,44.420611,0
1974,6.654843,44.420607,0
1975,6.654968,44.420603,0
1976,6.655093,44.420599,0
1977,6.655219,44.420595,0
1978,6.655344,44.420591,0
1979,6.65547,44.420587,0
1980,6.655595,44.420583,0
1981,6.65572,44.420579,0
1982,6.655846,44.420575,0
1983,6.655971,44.420571,0
1984,6.656096,44.420567,0
1985,6.656222,44.420563,0
1986,6.656347,44.420559,0
1987,6.656472,44.420555,0
1988,6.656598,44.420551,0
1989,6.656723,44.420547,0
1990,6.656849,44.420543,0
1991,6.656974,44.420539,0
1992,6.657099,44.420535,0
1993,6.657225,44.420531,0
1994,6.65735,44.420527,0
1995,6.657475,44.420523,0
1996,6.657601,44.420519,0
1997,6.657726,44.420515,0
1998,6.657851,44.420511,0
1999,6.657977,44.420507,0
2000,6.658102,44.420503,0
2001,6.658228,44.420499,0
2002,6.658353,44.420494,0
2003,6.658478,44.42049,0
2004,6.658604,44.420486,0
2005,6.658729,44.420482,0
2006,6.658854,44.420478,0
2007,6.65898,44.420474,0
2008,6.659105,44.42047,0
2009,6.65923,44.420466,0
2010,6.659356,44.420462,0
2011,6.659481,44.420458,0
2012,6.659607,44.420454,0
2013,6.659732,44.42045,0
2014,6.659857,44.420446,0
2015,6.659983,44.420442,0
2016,6.660108,44.420438,0
2017,6.660233,44.420434,0
2018,6.660359,44.42043,0
2019,6.660484,44.420426,0
2020,6.660609,44.420422,0
2021,6.660735,44.420418,0
2022,6.66086,44.420414,0
2023,6.660986,44.42041,0
2024,6.661111,44.420406,0
2025,6.661236,44.420402,0
2026,6.661362,44.420398,0
2027,6.661487,44.420394,0
2028,6.661612,44.42039,0
2029,6.661738,44.420386,0
2030,6.661863,44.420382,0
2031,6.661988,44.420378,0
2032,6.662114,44.420374,0
2033,6.662239,44.42037,0
2034,6.662364,44.420366,0
2035,6.66249,44.420362,0
2036,6.662615,44.420358,0
2037,6.662741,44.420354,0
2038,6.662866,44.42035,0
2039,6.662991,44.420346,0
2040,6.663117,44.420342,0
2041,6.663242,44.420338,0
2042,6.663367,44.420334,0
2043,6.663493,44.42033,0
2044,6.663618,44.420326,0
2045,6.663743,44.420321,0
2046,6.663869,44.420317,0
2047,6.663994,44.420313,0
2048,6.66412,44.420309,0
2049,6.664245,44.420305,0
2050,6.66437,44.420301,0
2052,6.627883,44.421378,0
2053,6.628009,44.421374,0
2054,6.628134,44.42137,0
2055,6.62826,44.421366,0
2056,6.628385,44.421362,0
2057,6.62851,44.421358,0
2058,6.628636,44.421354,0
2059,6.628761,44.42135,0
2060,6.628886,44.421346,0
2061,6.629012,44.421342,0
2062,6.629137,44.421338,0
2063,6.629262,44.421334,0
2064,6.629388,44.42133,0
2065,6.629513,44.421326,0
2066,6.629639,44.421322,0
2067,6.629764,44.421318,0
2068,6.629889,44.421314,0
2069,6.630015,44.42131,0
2070,6.63014,44.421306,0
2071,6.630265,44.421302,0
2072,6.630391,44.421298,0
2073,6.630516,44.421294,0
2074,6.630642,44.42129,0
2075,6.630767,44.421286,0
2076,6.630892,44.421282,0
2077,6.631018,44.421278,0
2078,6.631143,44.421274,0
2079,6.631268,44.42127,-1
2080,6.631394,44.421266,-1
2081,6.631519,44.421262,0
2082,6.631644,44.421258,0
2083,6.63177,44.421254,0
2084,6.631895,44.42125,0
2085,6.632021,44.421246,0
2086,6.632146,44.421242,0
2087,6.632271,44.421238,0
2088,6.632397,44.421234,0
2089,6.632522,44.42123,0
2090,6.632647,44.421226,0
2091,6.632773,44.421222,0
2092,6.632898,44.421218,0
2093,6.633024,44.421214,0
2094,6.633149,44.42121,0
2095,6.633274,44.421206,0
2096,6.6334,44.421202,0
2097,6.633525,44.421198,0
2098,6.63365,44.421194,0
2099,6.633776,44.42119,0
2100,6.633901,44.421186,0
2101,6.634026,44.421182,0
2102,6.634152,44.421178,0
2103,6.634277,44.421174,0
2104,6.634403,44.42117,0
2105,6.634528,44.421166,0
2106,6.634653,44.421162,0
2107,6.634779,44.421158,0
2108,6.634904,44.421154,0
2109,6.635029,44.42115,0
2110,6.635155,44.421146,0
2111,6.63528,44.421142,0
2112,6.635406,44.421138,0
2113,6.635531,44.421134,0
2114,6.635656,44.42113,0
2115,6.635782,44.421126,0
2116,6.635907,44.421122,0
2117,6.636032,44.421118,0
2118,6.636158,44.421114,0
2119,6.636283,44.42111,0
2120,6.636408,44.421106,0
2121,6.636534,44.421102,0
2122,6.636659,44.421098,0
2123,6.636785,44.421094,0
2124,6.63691,44.42109,0
2125,6.637035,44.421086,0
2126,6.637161,44.421082,-1
2127,6.637286,44.421078,-1
2128,6.637411,44.421074,0
2129,6.637537,44.42107,0
2130,6.637662,44.421066,0
2131,6.637787,44.421062,0
2132,6.637913,44.421058,0
2133,6.638038,44.421054,0
2134,6.638164,44.42105,0
2135,6.638289,44.421046,0
2136,6.638414,44.421042,0
2137,6.63854,44.421038,0
2138,6.638665,44.421034,0
2139,6.63879,44.42103,0
2140,6.638916,44.421026,0
2141,6.639041,44.421022,0
2142,6.639167,44.421018,0
2143,6.639292,44.421014,0
2144,6.639417,44.42101,0
2145,6.639543,44.421006,0
2146,6.639668,44.421002,0
2147,6.639793,44.420998,0
2148,6.639919,44.420994,0
2149,6.640044,44.42099,0
2150,6.640169,44.420986,0
2151,6.640295,44.420982,0
2152,6.64042,44.420978,0
2153,6.640546,44.420974,0
2154,6.640671,44.42097,0
2155,6.640796,44.420966,0
2156,6.640922,44.420962,0
2157,6.641047,44.420958,0
2158,6.641172,44.420954,-1
2159,6.641298,44.42095,0
2160,6.641423,44.420946,0
2161,6.641548,44.420942,0
2162,6.641674,44.420938,0
2163,6.641799,44.420934,0
2164,6.641925,44.42093,0
2165,6.64205,44.420926,0
2166,6.642175,44.420922,0
2167,6.642301,44.420918,0
2168,6.642426,44.420914,0
2169,6.642551,44.42091,0
2170,6.642677,44.420906,0
2171,6.642802,44.420902,0
2172,6.642928,44.420898,0
2173,6.643053,44.420894,0
2174,6.643178,44.42089,0
2175,6.643304,44.420886,0
2176,6.643429,44.420882,0
2177,6.643554,44.420878,0
2178,6.64368,44.420874,0
2179,6.643805,44.42087,0
2180,6.64393,44.420866,0
2181,6.644056,44.420862,0
2182,6.644181,44.420858,0
2183,6.644307,44.420854,0
2184,6.644432,44.42085,0
2185,6.644557,44.420846,0
2186,6.644683,44.420842,0
2187,6.644808,44.420838,0
2188,6.644933,44.420834,0
2189,6.645059,44.42083,0
2190,6.645184,44.420826,0
2191,6.645309,44.420822,0
2192,6.645435,44.420818,0
2193,6.64556,44.420814,0
2194,6.645686,44.42081,0
2195,6.645811,44.420806,0
2196,6.645936,44.420802,0
2197,6.646062,44.420798,0
2198,6.646187,44.420794,0
2199,6.646312,44.42079,0
2200,6.646438,44.420786,0
2201,6.646563,44.420782,0
2202,6.646688,44.420778,0
2203,6.646814,44.420774,0
2204,6.646939,44.42077,0
2205,6.647065,44.420766,0
2206,6.64719,44.420762,0
2207,6.647315,44.420758,0
2208,6.647441,44.420754,0
2209,6.647566,44.42075,0
2210,6.647691,44.420746,0
2211,6.647817,44.420742,0
2212,6.647942,44.420738,0
2213,6.648067,44.420734,0
2214,6.648193,44.42073,0
2215,6.648318,44.420726,0
2216,6.648444,44.420722,0
2217,6.648569,44.420718,0
2218,6.648694,44.420714,0
2219,6.64882,44.42071,0
2220,6.648945,44.420706,0
2221,6.64907,44.420702,0
2222,6.649196,44.420698,0
2223,6.649321,44.420694,0
2224,6.649446,44.42069,0
2225,6.649572,44.420686,0
2226,6.649697,44.420682,0
2227,6.649823,44.420678,0
2228,6.649948,44.420674,0
2229,6.650073,44.42067,0
2230,6.650199,44.420666,0
2231,6.650324,44.420662,0
2232,6.650449,44.420658,0
2233,6.650575,44.420654,0
2234,6.6507,44.42065,-1
2235,6.650825,44.420646,-1
2236,6.650951,44.420642,0
2237,6.651076,44.420638,0
2238,6.651202,44.420634,0
2239,6.651327,44.42063,0
2240,6.651452,44.420626,0
2241,6.651578,44.420622,0
2242,6.651703,44.420618,0
2243,6.651828,44.420614,0
2244,6.651954,44.42061,0
2245,6.652079,44.420606,0
2246,6.652204,44.420602,0
2247,6.65233,44.420597,0
2248,6.652455,44.420593,0
2249,6.652581,44.420589,0
2250,6.652706,44.420585,0
2251,6.652831,44.420581,0
2252,6.652957,44.420577,0
2253,6.653082,44.420573,0
2254,6.653207,44.420569,0
2255,6.653333,44.420565,0
2256,6.653458,44.420561,0
2257,6.653583,44.420557,0
2258,6.653709,44.420553,0
2259,6.653834,44.420549,0
2260,6.65396,44.420545,0
2261,6.654085,44.420541,0
2262,6.65421,44.420537,0
2263,6.654336,44.420533,0
2264,6.654461,44.420529,-1
2265,6.654586,44.420525,-1
2266,6.654712,44.420521,0
2267,6.654837,44.420517,0
2268,6.654962,44.420513,0
2269,6.655088,44.420509,0
2270,6.655213,44.420505,0
2271,6.655339,44.420501,0
2272,6.655464,44.420497,0
2273,6.655589,44.420493,0
2274,6.655715,44.420489,0
2275,6.65584,44.420485,0
2276,6.655965,44.420481,0
2277,6.656091,44.420477,0
2278,6.656216,44.420473,0
2279,6.656341,44.420469,0
2280,6.656467,44.420465,0
2281,6.656592,44.420461,0
2282,6.656718,44.420457,0
2283,6.656843,44.420453,0
2284,6.656968,44.420449,0
2285,6.657094,44.420445,0
2286,6.657219,44.420441,0
2287,6.657344,44.420437,0
2288,6.65747,44.420433,0
2289,6.657595,44.420429,0
2290,6.65772,44.420425,0
2291,6.657846,44.420421,0
2292,6.657971,44.420417,0
2293,6.658097,44.420413,0
2294,6.658222,44.420409,0
2295,6.658347,44.420405,0
2296,6.658473,44.420401,0
2297,6.658598,44.420397,0
2298,6.658723,44.420393,0
2299,6.658849,44.420389,0
2300,6.658974,44.420385,0
2301,6.659099,44.420381,0
2302,6.659225,44.420377,0
2303,6.65935,44.420372,0
2304,6.659476,44.420368,0
2305,6.659601,44.420364,0
2306,6.659726,44.42036,0
2307,6.659852,44.420356,0
2308,6.659977,44.420352,0
2309,6.660102,44.420348,0
2310,6.660228,44.420344,0
2311,6.660353,44.42034,0
2312,6.660478,44.420336,0
2313,6.660604,44.420332,0
2314,6.660729,44.420328,0
2315,6.660855,44.420324,0
2316,6.66098,44.42032,0
2317,6.661105,44.420316,0
2318,6.661231,44.420312,0
2319,6.661356,44.420308,0
2320,6.661481,44.420304,0
2321,6.661607,44.4203,0
2322,6.661732,44.420296,0
2323,6.661857,44.420292,0
2324,6.661983,44.420288,0
2325,6.662108,44.420284,0
2326,6.662234,44.42028,0
2327,6.662359,44.420276,0
2328,6.662484,44.420272,0
2329,6.66261,44.420268,0
2330,6.662735,44.420264,-1
2331,6.66286,44.42026,-1
2332,6.662986,44.420256,0
2333,6.663111,44.420252,0
2334,6.663236,44.420248,0
2335,6.663362,44.420244,0
2336,6.663487,44.42024,0
2337,6.663612,44.420236,0
2338,6.663738,44.420232,0
2339,6.663863,44.420228,0
2340,6.663989,44.420224,0
2341,6.664114,44.42022,0
2342,6.664239,44.420216,0
2343,6.664365,44.420212,0
2345,6.627878,44.421288,0
2346,6.628003,44.421284,0
2347,6.628129,44.42128,0
2348,6.628254,44.421276,0
2349,6.628379,44.421272,0
2350,6.628505,44.421268,0
2351,6.62863,44.421264,-1
2352,6.628755,44.42126,-1
2353,6.628881,44.421256,0
2354,6.629006,44.421252,0
2355,6.629132,44.421248,0
2356,6.629257,44.421244,0
2357,6.629382,44.42124,0
2358,6.629508,44.421236,0
2359,6.629633,44.421232,0
2360,6.629758,44.421228,0
2361,6.629884,44.421224,0
2362,6.630009,44.42122,0
2363,6.630135,44.421216,0
2364,6.63026,44.421212,0
2365,6.630385,44.421208,0
2366,6.630511,44.421204,0
2367,6.630636,44.4212,0
2368,6.630761,44.421196,0
2369,6.630887,44.421192,0
2370,6.631012,44.421188,0
2371,6.631137,44.421184,-1
2372,6.631263,44.42118,-1
2373,6.631388,44.421176,0
2374,6.631514,44.421172,0
2375,6.631639,44.421168,0
2376,6.631764,44.421164,0
2377,6.63189,44.42116,0
2378,6.632015,44.421156,0
2379,6.63214,44.421152,0
2380,6.632266,44.421148,0
2381,6.632391,44.421144,0
2382,6.632516,44.42114,0
2383,6.632642,44.421136,0
2384,6.632767,44.421132,0
2385,6.632893,44.421128,0
2386,6.633018,44.421124,0
2387,6.633143,44.42112,0
2388,6.633269,44.421116,0
2389,6.633394,44.421112,-1
2390,6.633519,44.421108,-1
2391,6.633645,44.421104,0
2392,6.63377,44.4211,0
2393,6.633896,44.421096,0
2394,6.634021,44.421092,0
2395,6.634146,44.421088,0
2396,6.634272,44.421084,0
2397,6.634397,44.42108,0
2398,6.634522,44.421076,0
2399,6.634648,44.421072,0
2400,6.634773,44.421068,0
2401,6.634898,44.421064,0
2402,6.635024,44.42106,0
2403,6.635149,44.421056,0
2404,6.635275,44.421052,0
2405,6.6354,44.421048,0
2406,6.635525,44.421044,0
2407,6.635651,44.42104,0
2408,6.635776,44.421036,0
2409,6.635901,44.421032,0
2410,6.636027,44.421028,0
2411,6.636152,44.421024,0
2412,6.636278,44.42102,0
2413,6.636403,44.421016,0
2414,6.636528,44.421012,0
2415,6.636654,44.421008,0
2416,6.636779,44.421004,0
2417,6.636904,44.421,0
2418,6.63703,44.420996,0
2419,6.637155,44.420992,-1
2420,6.63728,44.420988,-1
2421,6.637406,44.420984,-1
2422,6.637531,44.42098,-1
2423,6.637657,44.420976,0
2424,6.637782,44.420972,0
2425,6.637907,44.420968,0
2426,6.638033,44.420964,0
2427,6.638158,44.42096,0
2428,6.638283,44.420956,0
2429,6.638409,44.420952,0
2430,6.638534,44.420948,0
2431,6.638659,44.420944,0
2432,6.638785,44.42094,0
2433,6.63891,44.420936,0
2434,6.639036,44.420932,0
2435,6.639161,44.420928,0
2436,6.639286,44.420924,0
2437,6.639412,44.42092,-1
2438,6.639537,44.420916,0
2439,6.639662,44.420912,-1
2440,6.639788,44.420908,-1
2441,6.639913,44.420904,0
2442,6.640039,44.4209,0
2443,6.640164,44.420896,0
2444,6.640289,44.420892,0
2445,6.640415,44.420888,0
2446,6.64054,44.420884,0
2447,6.640665,44.42088,0
2448,6.640791,44.420876,0
2449,6.640916,44.420872,0
2450,6.641041,44.420868,0
2451,6.641167,44.420864,0
2452,6.641292,44.42086,0
2453,6.641418,44.420856,0
2454,6.641543,44.420852,0
2455,6.641668,44.420848,0
2456,6.641794,44.420844,0
2457,6.641919,44.42084,0
2458,6.642044,44.420836,0
2459,6.64217,44.420832,0
2460,6.642295,44.420828,0
2461,6.64242,44.420824,0
2462,6.642546,44.42082,0
2463,6.642671,44.420816,0
2464,6.642797,44.420812,0
2465,6.642922,44.420808,0
2466,6.643047,44.420804,0
2467,6.643173,44.4208,0
2468,6.643298,44.420796,0
2469,6.643423,44.420792,0
2470,6.643549,44.420788,0
2471,6.643674,44.420784,0
2472,6.643799,44.42078,0
2473,6.643925,44.420776,0
2474,6.64405,44.420772,0
2475,6.644176,44.420768,0
2476,6.644301,44.420764,0
2477,6.644426,44.42076,0
2478,6.644552,44.420756,0
2479,6.644677,44.420752,0
2480,6.644802,44.420748,0
2481,6.644928,44.420744,0
2482,6.645053,44.42074,0
2483,6.645178,44.420736,0
2484,6.645304,44.420732,0
2485,6.645429,44.420728,0
2486,6.645555,44.420724,0
2487,6.64568,44.42072,0
2488,6.645805,44.420716,0
2489,6.645931,44.420712,0
2490,6.646056,44.420708,0
2491,6.646181,44.420704,0
2492,6.646307,44.4207,0
2493,6.646432,44.420696,0
2494,6.646558,44.420692,0
2495,6.646683,44.420688,0
2496,6.646808,44.420684,0
2497,6.646934,44.42068,0
2498,6.647059,44.420676,0
2499,6.647184,44.420672,0
2500,6.64731,44.420668,0
2501,6.647435,44.420664,0
2502,6.64756,44.42066,0
2503,6.647686,44.420656,0
2504,6.647811,44.420652,0
2505,6.647937,44.420648,0
2506,6.648062,44.420644,0
2507,6.648187,44.42064,0
2508,6.648313,44.420636,0
2509,6.648438,44.420632,0
2510,6.648563,44.420628,0
2511,6.648689,44.420624,0
2512,6.648814,44.42062,0
2513,6.648939,44.420616,0
2514,6.649065,44.420612,0
2515,6.64919,44.420608,0
2516,6.649316,44.420604,0
2517,6.649441,44.4206,0
2518,6.649566,44.420596,0
2519,6.649692,44.420592,0
2520,6.649817,44.420588,0
2521,6.649942,44.420584,0
2522,6.650068,44.42058,0
2523,6.650193,44.420576,0
2524,6.650318,44.420572,0
2525,6.650444,44.420568,0
2526,6.650569,44.420564,0
2527,6.650695,44.42056,0
2528,6.65082,44.420556,0
2529,6.650945,44.420552,0
2530,6.651071,44.420548,0
2531,6.651196,44.420544,0
2532,6.651321,44.42054,0
2533,6.651447,44.420536,0
2534,6.651572,44.420532,0
2535,6.651697,44.420528,0
2536,6.651823,44.420524,0
2537,6.651948,44.42052,0
2538,6.652074,44.420516,0
2539,6.652199,44.420512,0
2540,6.652324,44.420508,0
2541,6.65245,44.420504,0
2542,6.652575,44.4205,0
2543,6.6527,44.420496,0
2544,6.652826,44.420492,0
2545,6.652951,44.420488,0
2546,6.653076,44.420484,0
2547,6.653202,44.42048,0
2548,6.653327,44.420476,0
2549,6.653453,44.420472,0
2550,6.653578,44.420467,0
2551,6.653703,44.420463,0
2552,6.653829,44.420459,0
2553,6.653954,44.420455,0
2554,6.654079,44.420451,0
2555,6.654205,44.420447,0
2556,6.65433,44.420443,0
2557,6.654455,44.420439,0
2558,6.654581,44.420435,0
2559,6.654706,44.420431,0
2560,6.654832,44.420427,0
2561,6.654957,44.420423,0
2562,6.655082,44.420419,0
2563,6.655208,44.420415,0
2564,6.655333,44.420411,0
2565,6.655458,44.420407,0
2566,6.655584,44.420403,0
2567,6.655709,44.420399,0
2568,6.655834,44.420395,0
2569,6.65596,44.420391,0
2570,6.656085,44.420387,0
2571,6.656211,44.420383,0
2572,6.656336,44.420379,0
2573,6.656461,44.420375,0
2574,6.656587,44.420371,0
2575,6.656712,44.420367,0
2576,6.656837,44.420363,0
2577,6.656963,44.420359,0
2578,6.657088,44.420355,0
2579,6.657213,44.420351,0
2580,6.657339,44.420347,0
2581,6.657464,44.420343,0
2582,6.65759,44.420339,0
2583,6.657715,44.420335,-1
2584,6.65784,44.420331,-1
2585,6.657966,44.420327,0
2586,6.658091,44.420323,0
2587,6.658216,44.420319,0
2588,6.658342,44.420315,0
2589,6.658467,44.420311,0
2590,6.658592,44.420307,0
2591,6.658718,44.420303,0
2592,6.658843,44.420299,0
2593,6.658968,44.420295,0
2594,6.659094,44.420291,0
2595,6.659219,44.420287,0
2596,6.659345,44.420283,0
2597,6.65947,44.420279,0
2598,6.659595,44.420275,0
2599,6.659721,44.420271,0
2600,6.659846,44.420267,0
2601,6.659971,44.420263,0
2602,6.660097,44.420259,0
2603,6.660222,44.420254,0
2604,6.660347,44.42025,0
2605,6.660473,44.420246,0
2606,6.660598,44.420242,0
2607,6.660724,44.420238,0
2608,6.660849,44.420234,0
2609,6.660974,44.42023,-1
2610,6.6611,44.420226,-1
2611,6.661225,44.420222,0
2612,6.66135,44.420218,0
2613,6.661476,44.420214,0
2614,6.661601,44.42021,0
2615,6.661726,44.420206,0
2616,6.661852,44.420202,0
2617,6.661977,44.420198,0
2618,6.662103,44.420194,0
2619,6.662228,44.42019,0
2620,6.662353,44.420186,0
2621,6.662479,44.420182,0
2622,6.662604,44.420178,0
2623,6.662729,44.420174,0
2624,6.662855,44.42017,0
2625,6.66298,44.420166,0
2626,6.663105,44.420162,0
2627,6.663231,44.420158,0
2628,6.663356,44.420154,0
2629,6.663482,44.42015,0
2630,6.663607,44.420146,0
2631,6.663732,44.420142,0
2632,6.663858,44.420138,0
2633,6.663983,44.420134,0
2634,6.664108,44.42013,0
2635,6.664234,44.420126,0
2636,6.664359,44.420122,0
2638,6.627872,44.421198,0
2639,6.627998,44.421194,0
2640,6.628123,44.42119,0
2641,6.628248,44.421186,0
2642,6.628374,44.421182,0
2643,6.628499,44.421178,0
2644,6.628625,44.421174,0
2645,6.62875,44.42117,0
2646,6.628875,44.421166,0
2647,6.629001,44.421162,0
2648,6.629126,44.421158,0
2649,6.629251,44.421154,0
2650,6.629377,44.42115,0
2651,6.629502,44.421146,0
2652,6.629627,44.421142,0
2653,6.629753,44.421138,0
2654,6.629878,44.421134,0
2655,6.630004,44.42113,0
2656,6.630129,44.421126,0
2657,6.630254,44.421122,0
2658,6.63038,44.421118,0
2659,6.630505,44.421114,0
2660,6.63063,44.42111,0
2661,6.630756,44.421106,0
2662,6.630881,44.421102,0
2663,6.631007,44.421098,0
2664,6.631132,44.421094,0
2665,6.631257,44.42109,0
2666,6.631383,44.421086,0
2667,6.631508,44.421082,0
2668,6.631633,44.421078,0
2669,6.631759,44.421074,0
2670,6.631884,44.42107,0
2671,6.632009,44.421066,0
2672,6.632135,44.421062,0
2673,6.63226,44.421058,0
2674,6.632386,44.421054,0
2675,6.632511,44.42105,0
2676,6.632636,44.421046,0
2677,6.632762,44.421042,0
2678,6.632887,44.421038,0
2679,6.633012,44.421034,0
2680,6.633138,44.42103,0
2681,6.633263,44.421026,0
2682,6.633388,44.421022,0
2683,6.633514,44.421018,0
2684,6.633639,44.421014,0
2685,6.633765,44.42101,0
2686,6.63389,44.421006,0
2687,6.634015,44.421002,0
2688,6.634141,44.420998,0
2689,6.634266,44.420994,0
2690,6.634391,44.42099,0
2691,6.634517,44.420986,0
2692,6.634642,44.420982,0
2693,6.634768,44.420978,0
2694,6.634893,44.420974,0
2695,6.635018,44.42097,0
2696,6.635144,44.420966,0
2697,6.635269,44.420962,0
2698,6.635394,44.420958,0
2699,6.63552,44.420954,0
2700,6.635645,44.42095,0
2701,6.63577,44.420946,0
2702,6.635896,44.420942,0
2703,6.636021,44.420938,0
2704,6.636147,44.420934,0
2705,6.636272,44.42093,0
2706,6.636397,44.420926,0
2707,6.636523,44.420922,0
2708,6.636648,44.420918,0
2709,6.636773,44.420914,0
2710,6.636899,44.42091,0
2711,6.637024,44.420906,0
2712,6.63715,44.420902,0
2713,6.637275,44.420898,0
2714,6.6374,44.420894,0
2715,6.637526,44.42089,0
2716,6.637651,44.420886,0
2717,6.637776,44.420883,0
2718,6.637902,44.420879,0
2719,6.638027,44.420875,0
2720,6.638152,44.420871,0
2721,6.638278,44.420867,0
2722,6.638403,44.420863,0
2723,6.638529,44.420859,0
2724,6.638654,44.420855,0
2725,6.638779,44.420851,0
2726,6.638905,44.420847,0
2727,6.63903,44.420843,0
2728,6.639155,44.420839,0
2729,6.639281,44.420835,0
2730,6.639406,44.420831,0
2731,6.639531,44.420827,0
2732,6.639657,44.420823,0
2733,6.639782,44.420819,0
2734,6.639908,44.420815,0
2735,6.640033,44.420811,0
2736,6.640158,44.420807,0
2737,6.640284,44.420803,0
2738,6.640409,44.420799,0
2739,6.640534,44.420795,0
2740,6.64066,44.420791,0
2741,6.640785,44.420787,0
2742,6.64091,44.420783,0
2743,6.641036,44.420779,0
2744,6.641161,44.420775,0
2745,6.641287,44.42077,0
2746,6.641412,44.420766,0
2747,6.641537,44.420762,0
2748,6.641663,44.420758,0
2749,6.641788,44.420754,0
2750,6.641913,44.42075,0
2751,6.642039,44.420746,0
2752,6.642164,44.420742,0
2753,6.64229,44.420738,0
2754,6.642415,44.420734,0
2755,6.64254,44.42073,0
2756,6.642666,44.420726,0
2757,6.642791,44.420722,-1
2758,6.642916,44.420718,-1
2759,6.643042,44.420714,0
2760,6.643167,44.42071,0
2761,6.643292,44.420706,0
2762,6.643418,44.420702,0
2763,6.643543,44.420698,0
2764,6.643669,44.420694,0
2765,6.643794,44.42069,0
2766,6.643919,44.420686,0
2767,6.644045,44.420682,0
2768,6.64417,44.420678,0
2769,6.644295,44.420674,0
2770,6.644421,44.42067,0
2771,6.644546,44.420666,0
2772,6.644671,44.420662,-1
2773,6.644797,44.420658,-1
2774,6.644922,44.420654,0
2775,6.645048,44.42065,0
2776,6.645173,44.420646,0
2777,6.645298,44.420642,0
2778,6.645424,44.420638,0
2779,6.645549,44.420634,0
2780,6.645674,44.42063,0
2781,6.6458,44.420626,0
2782,6.645925,44.420622,-1
2783,6.64605,44.420618,-1
2784,6.646176,44.420614,-1
2785,6.646301,44.42061,0
2786,6.646427,44.420606,0
2787,6.646552,44.420602,0
2788,6.646677,44.420598,0
2789,6.646803,44.420594,0
2790,6.646928,44.42059,0
2791,6.647053,44.420586,0
2792,6.647179,44.420582,0
2793,6.647304,44.420578,0
2794,6.647429,44.420574,0
2795,6.647555,44.42057,0
2796,6.64768,44.420566,0
2797,6.647806,44.420562,0
2798,6.647931,44.420558,0
2799,6.648056,44.420554,0
2800,6.648182,44.42055,0
2801,6.648307,44.420546,0
2802,6.648432,44.420542,-1
2803,6.648558,44.420538,-1
2804,6.648683,44.420534,-1
2805,6.648808,44.42053,0
2806,6.648934,44.420526,0
2807,6.649059,44.420522,0
2808,6.649185,44.420518,0
2809,6.64931,44.420514,0
2810,6.649435,44.42051,0
2811,6.649561,44.420506,0
2812,6.649686,44.420502,0
2813,6.649811,44.420498,0
2814,6.649937,44.420494,0
2815,6.650062,44.42049,0
2816,6.650187,44.420486,0
2817,6.650313,44.420482,0
2818,6.650438,44.420478,0
2819,6.650564,44.420474,0
2820,6.650689,44.42047,0
2821,6.650814,44.420466,0
2822,6.65094,44.420462,0
2823,6.651065,44.420458,0
2824,6.65119,44.420454,0
2825,6.651316,44.42045,0
2826,6.651441,44.420446,0
2827,6.651566,44.420442,0
2828,6.651692,44.420438,0
2829,6.651817,44.420434,0
2830,6.651943,44.42043,0
2831,6.652068,44.420426,0
2832,6.652193,44.420422,0
2833,6.652319,44.420418,0
2834,6.652444,44.420414,0
2835,6.652569,44.42041,0
2836,6.652695,44.420406,0
2837,6.65282,44.420402,0
2838,6.652945,44.420398,0
2839,6.653071,44.420394,0
2840,6.653196,44.42039,0
2841,6.653322,44.420386,0
2842,6.653447,44.420382,0
2843,6.653572,44.420378,0
2844,6.653698,44.420374,0
2845,6.653823,44.42037,0
2846,6.653948,44.420366,0
2847,6.654074,44.420362,0
2848,6.654199,44.420358,0
2849,6.654324,44.420354,0
2850,6.65445,44.42035,0
2851,6.654575,44.420346,0
2852,6.654701,44.420342,0
2853,6.654826,44.420337,0
2854,6.654951,44.420333,0
2855,6.655077,44.420329,0
2856,6.655202,44.420325,0
2857,6.655327,44.420321,0
2858,6.655453,44.420317,0
2859,6.655578,44.420313,0
2860,6.655703,44.420309,0
2861,6.655829,44.420305,0
